Product_Category,Product_Name,Product_Value
Drug,Stomach Cramps,9312.18
Drug,Stool Softener,19952.08
Drug,Strattera,11826.78
Drug,Sugar Free Refreshing Mint Fishermans Friend Menthol Cough Suppressant,6028.33
Drug,Sulindac,18120.52
Drug,SunDrops 73,3774.6
Drug,Sunmark All Day Allergy D,6314.62
Drug,sunmark cold and allergy,15641.68
Drug,sunmark tussin,13448.9
Drug,SUPER STICK SOLAIRE sun-sensitive areas tinted,1495.65
Drug,Supremacie,15000.89
Drug,SUPRESS A,13864.08
Drug,Sweet Gum,6379.54
Drug,Sweet Papaya Antibacterial Foaming Hand Wash,7905.81
Drug,Synthroid,3474.72
Drug,Taclonex,14236.72
Drug,Tacrolimus,3834.91
Drug,TENIVAC,8523.41
Drug,Terbinafine Hydrochloride,19910.79
Drug,Testosterone Cypionate,723.86
Drug,Teveten,18771.64
Drug,Theochem Foaming Hand Sanitizer,15774.17
Drug,Theophylline,17348.22
Drug,Therabenzaprine-90,4703.72
Drug,Theraflu,6046.54
Drug,Throat Complex,19749.0
Drug,Thyrolar,8046.86
Drug,Tic Tamer,4932.26
Drug,Timolol Maleate,1388.83
Drug,Tinnitus,14299.42
Drug,Tolmetin Sodium,16553.86
Drug,TopCare,9935.21
Drug,topcare flu and severe cold and cough,3763.39
Drug,Topcare Ibuprofen,833.65
Drug,Topiclear Carrot,12845.56
Drug,Topiclear Xtra beauty,11156.49
Drug,Topiramate,3867.6
Drug,Tramadol Hydrchloride,7609.95
Drug,Tramadol Hydrochloride and Acetaminophen,3790.48
Drug,Trazodone Hydrochloride,13264.14
Drug,TREAT AND TINT SKIN PERFECTING BB,10961.74
Drug,Treatment Set TS331634,19457.62
Drug,Triaminic,1293.02
Drug,Triamterene hydrochlorothiazide,2578.84
Drug,TRICARE PRENATAL DHA ONE,7102.8
Drug,Trichloroacetic Acid 50%,10983.02
Drug,Trichothecium roseum,15454.9
Drug,Trihexyphenidyl Hydrochloride,7287.91
Drug,Triple Antibiotic,7942.85
Drug,Triple Antibiotic Plus Pain Relief,6997.82
Drug,Triticum Cerebri,4087.37
Drug,TRUFFLE EX WRINKLE ESSENCE,8360.25
Drug,Trulicity,7342.47
Drug,tussin,13436.0
Drug,Tussin CF,7120.49
Drug,TUSSIN CF NIGHTTIME COUGH and COLD,10655.68
Drug,Tussin Original,11287.09
Drug,TYLENOL Sinus Congestion And Pain Severe,7156.66
Drug,TYLENOL with Codeine,2523.88
Drug,ULTRAM ER,11756.68
Drug,UNASYN,19204.21
Drug,Unscented Hand Sanitizer,2829.4
Drug,Up and Up minoxidil,768.22
Drug,Urea,11940.63
Drug,Urinary Pain Relief,7032.97
Drug,Ursodiol,6140.76
Drug,Utah Juniper,13553.75
Drug,Valacyclovir Hydrochloride,1592.91
Drug,Valcyte,3668.17
Drug,Valsartan and hydrochlorothiazide,8090.66
Drug,Valtrum US Soothing Topical Analgesic,16392.86
Drug,Vaporizing,19410.7
Drug,Varibar Nectar,8542.9
Drug,Veil Fluid Makeup Sable,18260.77
Drug,Venlafaxine,10603.11
Drug,Venlafaxine Hydrochloride,13405.29
Drug,Verapamil Hydrochloride,16938.2
Drug,Verdeso,1719.16
Drug,VICODIN HP,17696.89
Drug,VIIBRYD,786.08
Drug,Visco-Gel Medicated Round Callus Removers,5103.8
Drug,Visine,19185.07
Drug,Vital HGH,12334.62
Drug,Vitamin B Complex,15106.98
Drug,VIVID TINT BAR,14769.9
Drug,Warfarin Sodium,19699.75
Drug,Washington/Oregon Coastal Weed Mixture,4880.31
Drug,Wheat Stem Rust,16469.94
Drug,White Ash,12267.96
Drug,WHITE CAVIAR ILLUMINATING HAND SUNSCREEN BROAD SPECTRUM SPF 15,15683.11
Drug,Winning Hands Alcohol Free,11261.58
Drug,Winning Hands Foaming Antibacterial,6637.21
Drug,XL-DOL,8100.51
Drug,Xodol,6804.29
Drug,Xpect Buffered Eyewash Sterile Isotonic,1620.15
Drug,X-PEL PURE Anti-Lice,8039.62
Drug,Xylocaine,1130.42
Drug,Y-Age Carnosine,2031.55
Drug,YOUTH SURGE,9882.8
Drug,Zanosar,17906.28
Drug,Zap APF,9181.56
Drug,Zep Mango Foaming,11962.95
Drug,Zep Tranquil Meadows,18236.29
Drug,Zepaseptic,9651.14
Drug,Zhuang Gu She Xiang Zhi Tong Gao,2098.61
Drug,Zidovudine,810.83
Drug,Zithromax,14817.81
Drug,Zohydro,10932.0
Drug,Zonisamide,8487.97
Drug,ZOSTRIX HP,11371.66
Drug,Zosyn,12587.7
Drug,ZYNCOF,19242.62
Drug,Zyprexa,10949.57
Car,Mustang 1998,89290.8
Car,Mustang 2000,48399.67
Car,Mustang 1978,86640.57
Car,Mustang 1985,69352.49
Car,Mustang 2001,79951.29
Car,Mustang 1971,75247.51
Car,Mustang 1995,118342.76
Car,Mustang 1996,44588.64
Car,1 Series,54442.56
Car,1500 Club Coupe 1997,64112.84
Car,1500 Club Coupe 2000,116077.78
Car,200SX 1999,34898.82
Car,240SX 2001,83833.57
Car,240SX 1994,36745.09
Car,2500 Club Coupe 2006,101970.42
Car,2500 Club Coupe 2003,70978.99
Car,280ZX,102417.27
Car,3 Series 1990,16603.63
Car,3 Series 1977,17371.84
Car,3000GT,49327.18
Car,350Z 2000,61902.17
Car,350Z 1997,108404.75
Car,370Z 2005,23201.87
Car,4000CS Quattro,48497.26
Car,430 Scuderia,104203.74
Car,458 Italia,23444.81
Car,4Runner,34499.42
Car,4Runner,51568.92
Car,5 Series,23089.27
Car,6000S,49456.96
Car,5000S,103036.1
Car,500E,26028.35
Car,500SEC,15539.32
Car,599 GTB Fiorano,28075.01
Car,6 Series,85603.86
Car,612 Scaglietti,22209.72
Car,614 Scaglietti,11226.03
Car,7 Series 1997,54696.4
Car,7 Series 2000,58851.22
Car,7 Series 1977,50396.39
Car,7 Series 1975,50604.23
Car,7 Series 2001,96448.42
Car,7 Series 1985,63378.33
Car,9-2X 2001,70812.21
Car,AFX3,110242.84
Car,ALX3,104254.0
Car,A-23,74073.74
Car,AB-14,99536.05
Car,A-C4,71172.41
Car,A Model 5,107721.68
Car,A Model 6,19453.21
Car,AFX6,54004.36
Car,AQ8,115954.42
Car,A-28,25773.91
Car,A8 2001,64223.02
Car,A8 1997,64725.89
Car,Accent 2002,72181.92
Car,Accent 2000,81358.59
Car,Accord 1998,109533.47
Car,Accord 1999,30878.52
Car,Accord 2000,95363.86
Car,Aerio 1970,98943.3
Car,Aerio 1982,52031.9
Car,Aerostar,69472.34
Car,Alpina B71,19914.69
Car,Alpina B70,39653.3
Car,Altima 2000,65839.72
Car,Altima 1998,59776.2
Car,Altima 1970,86785.97
Car,Altima 1984,105036.31
Car,Altima 2001,59312.71
Car,Amigo 2002,89002.53
Car,Amigo 1990,82885.39
Car,Armada 1997,83298.29
Car,Armada 1998,118053.84
Car,Armada 2000,53801.75
Car,Arnage 2002,84271.13
Car,Aspen,64011.16
Car,Aspire 1984,48220.21
Car,Aspire 2003,100288.25
Car,Astro 1994,89577.18
Car,Astro 1997,101721.83
Car,Aura,112180.71
Car,Avalanche 2500,106183.17
Car,Avalanche 3500,30555.82
Car,Avalon 2003,115127.31
Car,Avalon S,58291.66
Car,Avalon X,87449.42
Car,Avanti,102338.46
Car,Avenger,78559.59
Car,Aveo 1972,52442.5
Car,Aveo 1984,33390.23
Car,Axiom,103060.41
Car,Aztek,103254.67
Car,Azure,14121.11
Car,Blackwood,62115.45
Car,Blazer,50801.5
Car,Bonneville 2003,111486.59
Car,Bonneville 1991,20881.26
Car,Bonneville 2002,13070.85
Car,Boxster 2006,60827.97
Car,Boxster 1996,25789.12
Car,Boxster 1994,41504.91
Car,Boxster 2004,85828.74
Car,Boxster 2001,29242.9
Car,Brat,57995.61
Car,Bravada 2003,53326.3
Car,Bravada 1996,43290.12
Car,Bronco 1994,109332.26
Car,Bronco 1976,106319.44
Car,Bronco 1971,112790.78
Car,B-Series 2000,93583.46
Car,B-Series 1971,23472.03
Car,B-Series 1986,30302.61
Car,B-Series Plus 2002,37429.63
Car,B-Series Plus 2003,23756.25
Car,C70,96941.43
Car,C8 Double 12 S,61274.66
Car,Cabriolet 1974,38988.79
Car,Cabriolet 1981,86789.43
Car,Cabriolet 1999,95925.93
Car,Camaro 1996,53901.61
Car,Camaro 1991,20299.17
Car,Camaro 2000,83606.44
Car,Camry 2002,76507.55
Car,Camry 1973,117009.84
Car,Camry 1988,98562.01
Car,Camry 2003,68763.89
Car,Capri,109676.94
Car,Caprice,88036.32
Car,Caprice Classic,72999.39
Car,Caravan 1984,104169.17
Car,Caravan 1976,33126.86
Car,Caravan 1984,90611.03
Car,Caravan 1971,105383.68
Car,Cavalier 1983,108241.39
Car,Cavalier 2000,78572.57
Car,Cayenne,56191.63
Car,CC,118365.36
Car,C-Class 2001,48662.29
Car,C-Class 2002,31079.66
Car,C-Class 1998,109667.95
Car,Celica  1996,30568.98
Car,Celica 2002,63182.91
Car,Century,48954.5
Car,Charger,13010.13
Car,Chariot,47057.04
Car,Cherokee,113497.91
Car,Ciera,66351.46
Car,Cirrus,40665.78
Car,Civic 1996,20508.99
Car,Civic 2001,103801.81
Car,Civic 2006,103731.19
Car,CL,30691.13
Car,CL-Class,92481.27
Car,CLK-Class,71324.47
Car,CLS-Class,87476.59
Car,Club Wagon,118481.39
Car,Clubman,111534.18
Car,Coachbuilder 1998,53226.86
Car,Coachbuilder 1974,69345.49
Car,Coachbuilder 1976,33678.55
Car,Colt,117071.71
Car,Compass,111491.54
Car,Concorde 2003,96318.59
Car,Concorde 1974,74681.75
Car,Continental 1975,110912.89
Car,Continental 1983,15220.94
Car,Continental 1992,29730.52
Car,Continental 1991,24858.52
Car,Continental 2000,56628.36
Car,Continental 1973,71236.16
Car,Continental 1984,55955.12
Car,Continental 1977,82886.16
Car,Contour 1983,105774.18
Car,Contour 2004,109392.4
Car,Cooper Countryman,43006.06
Car,Corolla 1990,116751.23
Car,Corolla 1998,37690.13
Car,Corolla 1999,98362.27
Car,Corolla 2000,33344.69
Car,Corolla 2002,36095.96
Car,Corolla 2001,61256.04
Car,Corrado,51544.2
Car,Corvette 1990,92559.18
Car,Corvette 1984,17232.8
Car,Corvette 2002,25329.65
Car,Corvette 2000,68249.02
Car,Corvette 1981,17831.73
Car,Corvette 1973,119289.0
Car,Corvette 1982,63364.39
Car,Corvette 2001,22701.27
Car,Corvette 2003,87651.64
Car,Corvette 2006,21226.47
Car,Corvette 1998,70924.47
Car,Cougar,108912.53
Car,Countach 2006,103118.53
Car,Countach 1997,47909.17
Car,Coupe,114661.3
Car,Courier,115993.5
Car,Crossfire,30820.78
Car,Crosstour,41212.8
Car,Crown Victoria 1997,56766.91
Car,Crown Victoria 1974,43483.23
Car,CR-V 1972,33512.15
Car,CR-V 1984,28286.19
Car,CR-V 1979,42228.66
Car,CR-Z 2000,50163.64
Car,Custom Cruiser,13801.09
Car,Cutlass,118406.4
Car,Cutlass Supreme,106228.3
Car,CX,72806.04
Car,CX-7,48772.28
Car,Daewoo Kalos,82092.94
Car,Daewoo Lacetti,29291.79
Car,Dakota 2000,71759.7
Car,Dakota 1997,111582.13
Car,Dakota Club 2002,43579.78
Car,Dakota Club 1998,13239.9
Car,Dakota Club 1997,24545.17
Car,DB9,12601.69
Car,Defender 90 1998,19076.71
Car,Defender 90 2002,79674.73
Car,DeVille 1998,23855.25
Car,DeVille 1997,22190.55
Car,Diablo 1994,83696.92
Car,Diablo 2000,55868.72
Car,Diablo 1997,74121.63
Car,Diablo 1998,93948.55
Car,Diablo 2001,85064.45
Car,Diamante 1994,75323.48
Car,Diamante 1995,119398.1
Car,Diamante 2003,20805.49
Car,Discovery 1994,45469.06
Car,Discovery 2006,97283.58
Car,Discovery 2001,107844.08
Car,Discovery 2002,73547.37
Car,Discovery Series II,94804.38
Car,DTS,63410.58
Car,Durango 1994,107815.79
Car,Durango 1997,92006.81
Car,Durango 1978,25299.55
Car,E250,84443.22
Car,E450,106602.19
Car,E350,114074.84
Car,E-350 Super Duty,105148.12
Car,Echo,89090.31
Car,Echo,69493.64
Car,E-Class 2000,72994.13
Car,E-Class 1978,69032.18
Car,E-Class 1974,105690.37
Car,E-Class 1987,14923.75
Car,E-Class,116154.31
Car,Eclipse 1999,43193.54
Car,Eclipse 1974,20046.42
Car,Econoline E350 1978,12853.93
Car,Econoline E350 1985,57768.5
Car,Econoline E350 1999,39377.89
Car,Elan 1995,90308.41
Car,Elan 1971,50100.67
Car,Elan 1972,58644.56
Car,Elan 1981,24084.0
Car,Elantra 2000,49266.79
Car,Elantra 2001,25725.17
Car,Elantra 1987,93147.46
Car,Elantra 1999,100494.2
Car,Elantra 2003,68216.93
Car,Eldorado 1997,33310.31
Car,Eldorado 1998,15830.93
Car,Elise 2002,32098.58
Car,Elise 2000,40823.85
Car,Enclave,96671.42
Car,Endeavor,56387.64
Car,Envoy XL 1998,80475.36
Car,Envoy XL 1997,84544.72
Car,Equinox 1974,99498.19
Car,Equinox 1984,51397.79
Car,ES,49065.4
Car,Escalade 1971,33155.99
Car,Escalade 1972,60890.29
Car,Escalade 1975,108875.26
Car,Escalade ESV,19774.37
Car,Escape 1984,42404.57
Car,Escape 1985,86573.59
Car,Escape 1986,114259.65
Car,Escort 1988,112271.98
Car,Escort 2006,62080.0
Car,Escort 2000,104456.67
Car,Escort 1998,65382.35
Car,E-Series 1997,88728.39
Car,E-Series 1996,81461.0
Car,E-Series 1995,101870.81
Car,E-Series 1997,91422.19
Car,Esprit 1997,105274.47
Car,Esprit 1984,115253.9
Car,EV1,97343.61
Car,EX,73723.82
Car,Excel 2001,108388.62
Car,Excel 1998,30563.52
Car,Excursion,82344.79
Car,Exige,119300.03
Car,Expedition 1976,77057.34
Car,Expedition 1985,87554.07
Car,Expedition EL 1988,29977.62
Car,Expedition EL 1984,106377.66
Car,Explorer 1983,61929.11
Car,Explorer 1974,26279.1
Car,Explorer Sport Trac,63658.94
Car,Expo 1988,13123.36
Car,Expo 1986,12437.64
Car,Express 2000,80729.51
Car,Express 2001,75255.22
Car,Express 500,112805.44
Car,Express 1500,110898.79
Car,Express 2500,100838.74
Car,Express 3500,38900.42
Car,Express 4500,38835.65
Car,Express 5500,111580.41
Car,Express 6500,46223.04
Car,F150 1995,28453.7
Car,F150 1998,11744.58
Car,F150 1997,66088.46
Car,F150 1996,14764.03
Car,F150 2000,114483.11
Car,F430 2003,49159.55
Car,F450 2001,72916.21
Car,Fairlane,115129.62
Car,Festiva,18080.52
Car,Fiero,66613.94
Car,Fiesta,119704.72
Car,Firebird 1998,11525.47
Car,Firebird 1997,77446.35
Car,Firebird 1996,85545.0
Car,Firebird Formula 1997,65404.94
Car,Firebird Trans Am,25741.91
Car,Firefly 1997,117014.18
Car,Firefly 1975,107881.98
Car,Fit 1998,101736.0
Car,Fit 1973,36564.04
Car,Fit 1975,93114.06
Car,Fit 1978,17142.51
Car,Fit 1985,80797.72
Car,Five Hundred 1995,74472.27
Car,Five Hundred 1985,65564.44
Car,FJ Cruiser 1996,117239.81
Car,FJ Cruiser 1976,36179.04
Car,FJ Cruiser 1999,63590.4
Car,Fleetwood,84663.89
Car,Focus 1973,49901.52
Car,Focus 1986,64975.76
Car,Forester,74013.1
Car,Forte,94510.26
Car,Fortwo,98493.44
Car,Fox,73369.68
Car,Freestyle,28889.9
Car,Frontier,106897.58
Car,F-Series 1983,103290.37
Car,F-Series 1999,28166.63
Car,F-Series 1996,81535.79
Car,F-Series 2000,32329.27
Car,F-Series 1984,29383.82
Car,F-Series 1975,63399.36
Car,F-Series 2001,37429.93
Car,F-Series Super Duty 1993,104669.6
Car,F-Series Super Duty 1999,51166.66
Car,G,90474.62
Car,G25 1996,52513.88
Car,G25 2000,55453.35
Car,G35 1998,93175.95
Car,G35 1997,73769.65
Car,G37 1996,28170.1
Car,G37 1995,17883.73
Car,G37 1994,98651.61
Car,G6,70534.33
Car,Galant 1974,107246.96
Car,Galant 1975,32130.2
Car,Gallardo 1985,117627.0
Car,Gallardo 1986,91031.64
Car,Genesis Coupe,117114.97
Car,GL-Class,52599.0
Car,Golf-W,41366.44
Car,Golf-S,102003.1
Car,Grand Am 1973,36303.85
Car,Grand Am 1985,66504.56
Car,Grand Am 1974,58362.23
Car,Grand Caravan 1999,106910.21
Car,Grand Caravan 1997,72015.35
Car,Grand Cherokee 1985,12743.36
Car,Grand Cherokee 1961,60617.91
Car,Grand Cherokee 1963,65696.32
Car,Grand Cherokee 1988,43582.2
Car,Grand Cherokee 1999,111629.76
Car,Grand Cherokee 2001,48109.81
Car,Grand Marquis,102965.72
Car,Grand Prix 1997,117501.38
Car,Grand Prix 1996,39403.96
Car,Grand Prix 1998,29857.41
Car,Grand Prix 1995,115504.38
Car,Grand Prix 2002,47027.64
Car,Grand Vitara 2000,83976.69
Car,Grand Vitara 1996,72401.53
Car,Grand Vitara 1994,13452.72
Car,GranTurismo,67685.47
Car,GS 1998,79032.3
Car,GS 1997,56597.03
Car,G-Series 3500,117642.45
Car,G-Series G20,117738.58
Car,G-Series G30,91685.25
Car,GT,54219.59
Car,GT450,66692.51
Car,GT350,34564.37
Car,GTI 1997,72440.26
Car,GTI 2000,117331.45
Car,GTI 1994,72654.12
Car,GTI 2002,50038.41
Car,GTI 1998,24869.24
Car,GTI 1984,97240.55
Car,GTO 1985,67655.12
Car,GTO 1974,78546.31
Car,GTR,25904.2
Car,GT-R 1999,80778.24
Car,GT-R 1998,25222.14
Car,GT-R 2002,29912.85
Car,GX,54177.02
Car,H1,62477.5
Car,H2,94684.16
Car,H3,28874.76
Car,H5,18814.67
Car,Highlander 2005,19618.82
Car,Highlander 1999,89920.5
Car,Hombre,16398.32
Car,Horizon,106234.9
Car,HS 1995,25740.16
Car,HS 1996,43251.23
Car,Impala 1996,64781.49
Car,Impala 1975,18931.7
Car,Impala 1976,61913.65
Car,Impala 1978,75082.35
Car,Impreza 1988,104975.55
Car,Impreza 1975,81491.23
Car,Impreza 1999,79259.67
Car,Integra 1986,46699.28
Car,Integra 1981,33590.89
Car,Interceptor,63572.78
Car,Ipsum,113307.32
Car,Jetta,72371.61
Car,Jetta-R,93947.74
Car,Jimmy,118324.4
Car,Journey,104728.05
Car,L300,99912.93
Car,Lancer 1984,76792.05
Car,Lancer 1998,104926.54
Car,Lancer Evolution 1996,17785.63
Car,Lancer Evolution 1997,46586.0
Car,Lancer Evolution 1983,104802.71
Car,Land Cruiser 1988,22519.59
Car,Land Cruiser 1987,79478.09
Car,Land Cruiser 1999,21069.19
Car,Land Cruiser 1978,92498.98
Car,Landaulet,83646.52
Car,Lanos,47524.82
Car,Legacy 1996,89569.53
Car,Legacy 1988,13970.46
Car,Legacy 1998,47128.43
Car,Legacy 1987,64488.97
Car,Legacy 1978,53910.82
Car,Legacy 1979,16526.33
Car,Leganza,51424.99
Car,Legend 1988,96194.29
Car,Legend 2000,64565.21
Car,LeMans 2000,87686.82
Car,LeMans 2002,34318.65
Car,LeMans 2001,76672.36
Car,LeMans 1988,52145.34
Car,LeMans 1975,41551.25
Car,LeMans 1998,77354.61
Car,Leone 2001,76654.31
Car,Leone 1997,58979.66
Car,LeSabre 1977,39621.26
Car,LeSabre 1976,15050.8
Car,LeSabre 1978,34807.02
Car,LeSabre 1978,81159.03
Car,LHS,24322.16
Car,Liberty,100472.75
Car,Loyale 1998,93275.86
Car,Loyale 1988,47868.05
Car,LR3,109225.35
Car,LS 1975,26144.69
Car,LS 1978,56444.95
Car,LS 1980,90380.67
Car,LS 1981,57929.8
Car,LS 1999,66957.95
Car,LS 1993,110325.76
Car,LS 1994,76557.79
Car,LS 1995,100000.86
Car,LS 1996,91944.23
Car,L-Series,48616.36
Car,Lucerne,74630.3
Car,Lumina 1996,40681.27
Car,Lumina 1995,53955.11
Car,Lumina 1987,93276.76
Car,Lumina APV,71505.5
Car,LX-3,64838.65
Car,LX,13561.09
Car,Lynx,96513.13
Car,M1,23982.12
Car,M3 2002,18380.13
Car,M3 2003,101969.55
Car,M3 1999,86409.2
Car,M5 2004,112728.71
Car,M5 2005,89107.5
Car,Malibu 1978,39829.14
Car,Malibu 1988,19901.31
Car,Malibu Maxx,78647.7
Car,Mariner,110220.75
Car,Marquis,17417.63
Car,Matrix 1998,54414.53
Car,Matrix 1986,65665.38
Car,Maxima 1997,21162.11
Car,Maxima 1996,75179.61
Car,Mazda2,20412.9
Car,Mazda5 2000,109680.0
Car,Mazda5 1999,90662.38
Car,Mazdaspeed 3,42653.59
Car,M-Class 1998,29232.53
Car,M-Class 1978,80816.12
Car,M-Class 1977,106234.77
Car,M-Class 1976,44175.52
Car,MDX,105953.23
Car,Metro 1993,66852.12
Car,Metro 2000,75108.63
Car,Metro 2001,61762.28
Car,Metro 1998,74569.87
Car,Miata MX-5 2000,74843.88
Car,Miata MX-5 1998,76663.91
Car,Mighty Max,39244.87
Car,Mighty Max Macro,33228.94
Car,Milan,99311.03
Car,Millenia,96028.87
Car,Mirage,40414.04
Car,MKX 2004,89119.9
Car,MKX 1997,30373.28
Car,MKX 1986,67344.15
Car,Montero 1997,98889.72
Car,Montero 1986,31736.13
Car,Montero Sport 1975,64184.65
Car,Montero Sport 1978,107188.19
Car,Montero Sport 1999,63605.51
Car,Mountaineer 1998,83725.55
Car,Mountaineer 1986,29176.28
Car,Mountaineer 1978,61629.58
Car,Mountaineer 2000,110409.37
Car,MPV 1998,109649.69
Car,MPV 1997,105887.84
Car,MR2,78603.0
Car,Murano 1987,118573.33
Car,Murano 1986,64848.03
Car,Murano 1975,14258.86
Car,MX-5 1986,116201.61
Car,MX-5 1985,11992.94
Car,MX-5 1984,119036.54
Car,MX-6 2000,88634.98
Car,MX-6 2001,60064.27
Car,Mystique,47909.02
Car,Navajo,114663.66
Car,Navigator,59714.31
Car,Neon 1987,73282.49
Car,Neon 1977,52380.79
Car,New Beetle 1988,114292.09
Car,New Beetle 1999,96777.2
Car,New Yorker 1987,49348.87
Car,New Yorker 1986,73767.11
Car,Nuova 500 1986,74594.57
Car,Nuova 500 1988,118694.34
Car,Odyssey 1995,90122.58
Car,Odyssey 1991,53393.54
Car,Optima,82233.15
Car,Outlook,36461.53
Car,Pajero,54658.21
Car,Park Avenue 1992,33608.75
Car,Park Avenue 1993,68835.16
Car,Park Avenue 19991,108116.7
Car,Passat,108966.52
Car,Passport,35357.44
Car,Pathfinder 1978,68638.19
Car,Pathfinder 1971,18468.01
Car,Pathfinder Armada,118706.38
Car,Patriot,24831.71
Car,Pilot,50703.11
Car,Prelude,42516.28
Car,Previa 1978,78750.03
Car,Previa 1977,117316.17
Car,Prius Plug-in,42189.35
Car,Prizm 1996,116326.02
Car,Prizm 1997,21577.58
Car,Probe 2000,64225.11
Car,Probe 1997,80283.53
Car,Probe 1996,43799.13
Car,Prot�g� 1976,44677.61
Car,Prot�g� 1977,41301.53
Car,Prowler 1976,14148.01
Car,Prowler 1977,37857.72
Car,PT Cruiser,115776.89
Car,Q7,113728.59
Car,Quantum,80563.09
Car,Quattroporte 1996,35108.71
Car,Quattroporte 1976,108906.75
Car,Quest 1996,34623.12
Car,Quest 1997,61178.81
Car,Quest 1998,100934.34
Car,Quest 1977,48185.43
Car,Quest 1988,79914.93
Car,QX 1984,82797.23
Car,QX 1983,20776.86
Car,QX 1988,24247.47
Car,R8,95471.58
Car,Raider 1992,45073.17
Car,Rainier 1976,98220.3
Car,Rainier 1986,21749.27
Car,Rainier 1985,39154.55
Car,Rally Wagon 2500,114134.75
Car,Ram 1500 1990,17331.57
Car,Ram 1500 1991,96074.94
Car,Ram 1500 1992,42948.44
Car,Ram 1500 1993,94820.63
Car,Ram 1500 Club 2000,54068.21
Car,Ram 1500 Club 1999,18254.91
Car,Ram 2500 1995,12182.79
Car,Ram 2500 1985,24418.96
Car,Ram 3500 1988,106237.19
Car,Ram 3500 1994,100685.4
Car,Ram 3500 2001,14406.82
Car,Ram 50 1978,36044.33
Car,Ram Van 2500 1991,61162.47
Car,Ram Van 3500 1995,52479.16
Car,Ram Van 3500 2000,66722.91
Car,Ram Van B150,29157.72
Car,Range Rover 1995,48816.41
Car,Range Rover 1996,87810.89
Car,Range Rover Sport,68172.0
Car,Ranger 1996,115746.07
Car,Ranger 1975,79768.09
Car,RAV4 1996,73488.18
Car,RAV4 1997,52222.55
Car,RAV4 1999,35921.95
Car,R-Class,25527.29
Car,RDX,42965.51
Car,Regal,95834.41
Car,Rendezvous,13804.15
Car,riolet,20713.98
Car,Riviera,106339.41
Car,RL 1996,43127.66
Car,RL 1988,108972.64
Car,Roadmaster 1987,80508.45
Car,Roadmaster 1983,64764.81
Car,Roadmaster 1977,109919.14
Car,Rodeo 1993,98748.38
Car,Rodeo 1994,91667.2
Car,RS 6,34829.38
Car,RSX,101036.02
Car,RX Hybrid,60356.77
Car,RX-7 1992,44448.08
Car,RX-7 1975,74485.11
Car,S10 1983,28052.87
Car,S10 1999,14268.61
Car,S2000 1999,83468.45
Car,S2000 2000,87862.58
Car,S4 1984,22558.39
Car,S40 1997,79502.29
Car,S5 1994,64198.96
Car,S60 1996,29956.19
Car,S60 1997,33177.18
Car,S60 1998,52122.56
Car,S70,19998.31
Car,S8,117258.51
Car,S80,20067.49
Car,S90,60980.76
Car,Sable 1995,30100.26
Car,Sable 1978,103334.35
Car,Safari 1996,102901.57
Car,Safari 1985,28037.55
Car,Safari 1986,91416.75
Car,Samurai,51885.66
Car,Santa Fe 2002,73493.01
Car,Santa Fe 2001,21179.2
Car,Savana 2005,48904.5
Car,Savana 1995,58857.89
Car,Savana 1500 1998,93943.49
Car,Savana 1500 1984,61691.69
Car,Savana 1500 1983,68248.91
Car,Savana 1500 1988,47188.25
Car,Savana 1500 1987,93570.05
Car,Savana 1500 1989,66529.41
Car,Savana 2500 1988,28692.3
Car,Savana 2500 1983,75699.04
Car,Savana 3500 1988,38344.35
Car,Savana 3500 1987,58245.46
Car,Savana 3500 1988,15723.56
Car,SC 2002,49876.79
Car,SC 2000,46457.47
Car,SC 1996,66993.39
Car,S-Class 2002,23540.78
Car,S-Class 2003,17479.61
Car,S-Class 2005,74088.17
Car,Scoupe 1996,91213.37
Car,Scoupe 1997,53220.75
Car,Sebring 1978,68404.31
Car,Sebring 1979,39254.29
Car,Sebring 1980,80725.54
Car,Sebring 1983,112739.38
Car,Sedona 1988,108935.23
Car,Sentra 1986,39847.15
Car,Sephia 1984,95532.53
Car,Sequoia,65841.31
Car,Seville 1987,85526.45
Car,Seville 1988,69379.63
Car,Seville 1999,74907.07
Car,Shadow,83173.59
Car,Sidekick,88393.93
Car,Sienna 1986,72704.52
Car,Sienna 1984,88686.12
Car,Sierra 2500,108514.53
Car,Sierra 3500,49947.8
Car,Sierra Hybrid,44218.77
Car,Sigma 2000,73570.81
Car,Sigma 2002,61841.79
Car,Silhouette,47204.93
Car,Silverado 1997,73422.78
Car,Silverado 1987,52514.88
Car,Silverado 1983,20146.06
Car,Silverado 2500,59677.57
Car,Silverado 3500,119439.54
Car,Silverado 3500HD,46299.9
Car,SJ 1987,91567.53
Car,SJ 1977,11987.52
Car,SJ 1976,93313.03
Car,SJ 1978,24447.24
Car,SJ 1998,67312.37
Car,Skylark,26432.33
Car,SL-Class 1978,36145.35
Car,SL-Class 1977,27365.34
Car,SL-Class 1980,118690.88
Car,SL-Class 1981,72928.12
Car,SL-Class 1990,95548.38
Car,SL-Class 2001,84099.05
Car,SL-Class 2005,29862.5
Car,SL-Class 1998,28072.26
Car,SLK-Class 1997,13099.17
Car,SLK-Class 2004,98358.48
Car,SLK-Class 2006,94092.96
Car,SLK-Class 1998,15096.07
Car,SLX 1999,11804.85
Car,SLX 1997,56696.78
Car,Solara,108575.95
Car,Somerset,43851.07
Car,Sonata,20846.83
Car,Sonoma 1978,106308.35
